CAMPUS NO,COURSE CODE,COURSE NAME,CRD HRS,STUDY CODE,STUDY DESC,ACTIVITY CODE,ACTIVITY DESC,SECTION,DEPT NO,DEPT NAME,CLASS TIMES
1,20234991,INTERNSHIP IN HUMAN RESOURCES MANAGEMENT II,3,1,Bachelor,1,Lecture,2,20,Business Administration Department,Friday
1,20241250,INTRODUCTION TO REAL ESTATE SCIENCE,3,1,Bachelor,1,Lecture,1,20,Business Administration Department,Saturday
1,20311010,MACROECONOMICS,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Sunday
1,20311010,MACROECONOMICS,3,1,Bachelor,1,Lecture,2,21,Financial and Banking Sciences Department,Monday
1,20311010,MACROECONOMICS,3,1,Bachelor,1,Lecture,3,21,Financial and Banking Sciences Department,Tuesday
1,20311010,MACROECONOMICS,3,1,Bachelor,1,Lecture,6,21,Financial and Banking Sciences Department,Wednesday
1,20311020,MICROECONOMICS,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Thursday
1,20312100,FINANCIAL MANAGEMENT I,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Friday
1,20312100,FINANCIAL MANAGEMENT I,3,1,Bachelor,1,Lecture,2,21,Financial and Banking Sciences Department,Saturday
1,20312100,FINANCIAL MANAGEMENT I,3,1,Bachelor,1,Lecture,3,21,Financial and Banking Sciences Department,Sunday
1,20313701,INTERNATIONAL FINANCIAL MANAGEMENT,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Monday
1,20313901,TRAINING COURSE II IN FINANCIAL and BANKING SCIENCES,0,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Tuesday
1,20313902,TRAINING COURSE III IN FINANCIAL and BANKING SCIENCES,0,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Wednesday
1,20313903,TRAINING COURSE IV IN FINANCIAL and BANKING SCIENCES,0,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Thursday
1,20314991,INTERNSHIP IN FINANCE and BANKING,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Friday
1,20314992,INTERNSHIP IN FINANCE and BANKING I,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Saturday
1,20322550,'DAC1 'D'B*5'/J 'D%3D'EJ,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Sunday
1,20323200,INTRODUCTION TO ISLAMIC MACROECONOMICS THEORY,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Monday
1,20323300,ISLAMIC FINANCE AND INVESTMENT,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Tuesday
1,20323350,'D9EDJ'* 'DE51AJ) 'D%3D'EJ),3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Wednesday
1,20324350,INTERNSHIP IN ISLAMIC FINANCIAL INSTITUATION,3,1,Bachelor,1,Lecture,1,21,Financial and Banking Sciences Department,Thursday
1,20324350,INTERNSHIP IN ISLAMIC FINANCIAL INSTITUATION,3,1,Bachelor,1,Lecture,2,21,Financial and Banking Sciences Department,Friday
1,20324350,INTERNSHIP IN ISLAMIC FINANCIAL INSTITUATION,3,1,Bachelor,1,Lecture,3,21,Financial and Banking Sciences Department,Saturday
1,20324450,E57D-'* 'B*5'/J) ('DD:) 'D%F,DJ2J),3,1,Bachelor,1,Lecture,1,21,Sunday
1,20332210,PRINCIPLES OF CORPORATE FINANCE,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Monday
1,20333110,CAPITAL MARKETS,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Tuesday
1,20333120,DATA MINING,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Wednesday
1,20333150,TRAINING COURSE I IN FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Thursday
1,20333210,FINANCIAL TECHNOLOGY,3,1,Bachelor,1,Lecture,2,2,Data Science and Business Department,Friday
1,20333240,FINANCIAL ANALYTICS,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Saturday
1,20333250,TRAINING COURSE II IN FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Sunday
1,20333250,TRAINING COURSE II IN FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,2,2,Data Science and Business Department,Monday
1,20334110,VALUATION,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Tuesday
1,20334120,PROGRAMING LANGUAGES,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Wednesday
1,20334150,TRAINING COURSE III FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Thursday
1,20334210,DATA ANALYTICS FOR BUSINESS,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Friday
1,20334250,TRAINING COURSE IV IN FINANCE AND DATA SCIENCE,0,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Saturday
1,20334261,INTERNSHIP INFINANCE AND DATA SCIENCE I,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Sunday
1,20334262,INTERNSHIP IN FINANCE AND DATA SCIENCE II,3,1,Bachelor,1,Lecture,1,2,Data Science and Business Department,Monday
1,20334262,INTERNSHIP IN FINANCE AND DATA SCIENCE II,3,1,Bachelor,1,Lecture,2,2,Data Science and Business Department,Tuesday
1,20411010,PRINCIPLES OF MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Wednesday
1,20411010,PRINCIPLES OF MARKETING,3,1,Bachelor,1,Lecture,2,22,Marketing Department,Thursday
1,20411010,PRINCIPLES OF MARKETING,3,1,Bachelor,1,Lecture,3,22,Marketing Department,Friday
1,20413010,SALES MANAGEMENT,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Saturday
1,20413100,INTERNATIONAL MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Sunday
1,20413300,CONSUMER BEHAVIOR,3,1,Bachelor,1,Lecture,2,22,Marketing Department,Monday
1,20413500,INTEGRATED MARKETING COMMUNICATION,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Tuesday
1,20413800,TRAINING COURSE I IN MARKITING,0,1,Bachelor,1,Lecture,1,22,Marketing Department,Wednesday
1,20413801,TRAINING COURSE II IN MARKITING,0,1,Bachelor,1,Lecture,1,22,Marketing Department,Thursday
1,20413802,TRAINING COURSE III IN MARKITING,0,1,Bachelor,1,Lecture,1,22,Marketing Department,Friday
1,20413803,TRAINING COURSE IV IN MARKITING,0,1,Bachelor,1,Lecture,1,22,Marketing Department,Saturday
1,20413920,RELATIONSHIP MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Sunday
1,20414920,BRAND MANAGEMENT,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Monday
1,20414930,SERVICE MARKETING,3,1,Bachelor,1,Lecture,2,22,Marketing Department,Tuesday
1,20414940,E-MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Wednesday
1,20414980,INTERNSHIP IN MARKETING I,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Thursday
1,20414991,INTERNSHIP IN MARKETING,3,1,Bachelor,1,Lecture,1,22,Marketing Department,Friday
1,20723251,HEALTH CARE ECONOMICS,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Saturday
1,20724250,HEALTH POLICY and MANAGEMENT,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Sunday
1,20724270,ENVIRONMENTAL HEALTH,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Monday
1,20724390,NON-GOVERNMENT ORGANIZATIONS and HEALTH CARE,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Tuesday
1,20732010,ADVANCED COMPUTER APPLICATIONS,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Wednesday
1,20732010,ADVANCED COMPUTER APPLICATIONS,3,1,Bachelor,1,Lecture,2,24,Operations Management Department,Thursday
1,20732100,INTRODUCTION TO MIS,3,1,Bachelor,1,Lecture,3,24,Operations Management Department,Friday
1,20732100,INTRODUCTION TO MIS,3,1,Bachelor,1,Lecture,4,24,Operations Management Department,Saturday
1,20732220,VISUAL PROGRAMMING,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Sunday
1,20733030,BUSINESS TELECOMMUNICATIONS and NETWORKING,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Monday
1,20733110,DECISION SUPPORT SYSTEMS,3,1,Bachelor,1,Lecture,2,24,Operations Management Department,Tuesday
1,20733121,FUNDAMENTALS OF DATABASE SYSTEMS,3,1,Bachelor,1,Lecture,6,24,Operations Management Department,Wednesday
1,20733200,OBJECT-ORIENTED PROGRAMMING USING JAVA,3,1,Bachelor,1,Lecture,3,24,Operations Management Department,Thursday
1,20733900,TRAINING COURSE I IN MANAGMENT INRORMATION SYSTEMS,0,1,Bachelor,1,Lecture,1,24,Operations Management Department,Friday
1,20733901,TRAINING COURSE II IN MANAGMENT INRORMATION SYSTEMS,0,1,Bachelor,1,Lecture,1,24,Operations Management Department,Saturday
1,20734201,E-GOVERNMENT,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Sunday
1,20734700,SOFTWARE ENGINEERING,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Monday
1,20734900,GRADUATION PROJECT,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Tuesday
1,20734991,INTERNSHIP IN MIS,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Wednesday
1,20734993,INTERNSHIP IN MIS II,3,1,Bachelor,1,Lecture,1,24,Operations Management Department,Thursday
1,20811020,INTRODUCTION TO BUSINESS ADMINISTRATION,3,13,Diploma,1,Lecture,1,26,Property Sciences,Friday
1,20811100,"ACCOUNTING, FINANCE AND TAX PRINCIPLES IN PROPERTY VALUATION",3,13,Diploma,1,Lecture,1,26,Property Sciences,Saturday
1,20811150,INTRODUCTION TO THE SCIENCE OF VALUATION AND REAL ESTATE APPRAISAL,3,13,Diploma,1,Lecture,1,26,Property Sciences,Sunday
1,20811200,PRINCIPLES OF SURVEYING,3,13,Diploma,1,Lecture,1,26,Property Sciences,Monday
1,20811250,PRINCIPLES OF ECONOMICS,3,13,Diploma,1,Lecture,2,26,Property Sciences,Tuesday
1,20811300,PRINCIPLES OF REAL ESTATE ANALYSIS AND VALUATION,3,13,Diploma,1,Lecture,1,26,Property Sciences,Wednesday
1,20811400,"BUILDING, REAL ESTATE AND LAND LAW IN PALESTINE",3,13,Diploma,1,Lecture,2,26,Property Sciences,Thursday
1,20811500,BUSINESS MATHEMATICS,3,13,Diploma,1,Lecture,1,26,Property Sciences,Friday
1,20812100,BUSINESS LAW,3,13,Diploma,1,Lecture,1,26,Property Sciences,Saturday
1,20812150,"PROPERTY VALUATION METHODS: MARKET, INCOME, AND RESIDUAL VALUE",3,13,Diploma,1,Lecture,1,26,Property Sciences,Sunday
1,20812200,LAND ECONOMICS AND QUANTITATIVE ANALYSIS FOR REAL ESTATE INVESTMENT,3,13,Diploma,1,Lecture,1,26,Property Sciences,Monday
1,20812250,GEOGRAPHICAL INFORMATION SYSTEMS AND DIGITAL MAPS,3,13,Diploma,1,Lecture,2,26,Property Sciences,Tuesday
1,20812490,ENGLISH FOR PROPERTY VALUATION STUDENTS,2,13,Diploma,1,Lecture,1,26,Property Sciences,Wednesday
1,20812600,PROPERTY MARKETS ANALYSIS,3,13,Diploma,1,Lecture,1,26,Property Sciences,Thursday
1,30111110,INTRODUCTION TO LAW,3,1,Bachelor,1,Lecture,2,56,PRIVATE LAW DEPARTMENT,Friday
1,30111110,INTRODUCTION TO LAW,3,1,Bachelor,1,Lecture,3,56,PRIVATE LAW DEPARTMENT,Saturday
1,30111131,SOURCES OF OBLIGATIONS,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Sunday
1,30112140,RULES OF OBLIGATION,3,1,Bachelor,1,Lecture,3,56,PRIVATE LAW DEPARTMENT,Monday
1,30112140,RULES OF OBLIGATION,3,1,Bachelor,1,Lecture,4,56,PRIVATE LAW DEPARTMENT,Tuesday
1,30112221,INDUSTRIAL AND COMMERCIAL OWNERSHIP,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Wednesday
1,30112250,COMPANIES AND BANKRUPTCY,3,1,Bachelor,1,Lecture,2,56,PRIVATE LAW DEPARTMENT,Thursday
1,30112260,LEGAL RESEARCH METHODS,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Friday
1,30113151,NOMINATED CONTRACTS (1) (SALE AND RENT),3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Saturday
1,30113151,NOMINATED CONTRACTS (1) (SALE AND RENT),3,1,Bachelor,1,Lecture,2,56,PRIVATE LAW DEPARTMENT,Sunday
1,30113180,LAW OF LABOR and SOCIAL LEGISLATION,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Monday
1,30113260,INSURANCE CONTRACTS,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Tuesday
1,30113270,COMMERCIAL PAPERS AND BANKING TRANSACTION,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Wednesday
1,30113311,LAW OF CIVIL AND COMMERCIAL PROCEDURES,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Thursday
1,30113311,LAW OF CIVIL AND COMMERCIAL PROCEDURES,3,1,Bachelor,1,Lecture,2,56,PRIVATE LAW DEPARTMENT,Friday
1,30113410,LAW OF EVIDENCE AND EXECUTION,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Saturday
1,30114181,REAL RIGHTS,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Sunday
1,30114410,PRIVATE INTERNATIONAL LAW,3,1,Bachelor,1,Lecture,1,56,PRIVATE LAW DEPARTMENT,Monday
1,30121110,PENAL LAW (GENERAL PART),3,1,Bachelor,1,Lecture,1,27,Public Law Department,Tuesday
1,30121110,PENAL LAW (GENERAL PART),3,1,Bachelor,1,Lecture,2,27,Public Law Department,Wednesday
1,30121210,PUBLIC INTERNATIONAL LAW (1),3,1,Bachelor,1,Lecture,1,27,Public Law Department,Thursday
1,30121210,PUBLIC INTERNATIONAL LAW (1),3,1,Bachelor,1,Lecture,2,27,Public Law Department,Friday
1,30121420,ADMINISTRATIVE LAW (1),3,1,Bachelor,1,Lecture,1,27,Public Law Department,Saturday
1,30121510,POLITICAL SYSTEM and CONSTITUTIONAL LAW (1),3,1,Bachelor,1,Lecture,1,27,Public Law Department,Sunday
1,30122130,CRIMES AGAINST PERSONS,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Monday
1,30122140,CRIMINAL JUSTICE,2,1,Bachelor,1,Lecture,2,27,Public Law Department,Tuesday
1,30122170,PALESTINIAN CRIMINAL LAW,2,1,Bachelor,1,Lecture,1,27,Public Law Department,Wednesday
1,30122240,PUBLIC INTERNATIONAL LAW (2),3,1,Bachelor,1,Lecture,1,27,Public Law Department,Thursday
1,30122440,ADMINISTRATIVE LAW (2),3,1,Bachelor,1,Lecture,1,27,Public Law Department,Friday
1,30123140,CRIMES AGAINST PROPERTY,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Saturday
1,30123290,INTERNATIONAL CRIMINAL LAW,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Sunday
1,30123430,PUBLIC FINANCE AND TAX LAW,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Monday
1,30123430,PUBLIC FINANCE AND TAX LAW,3,1,Bachelor,1,Lecture,2,27,Public Law Department,Tuesday
1,30123460,LAW OF CIVIL AND MILITARY SERVICE,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Wednesday
1,30123521,PALESTINIAN CONSTITUTIONAL LAW,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Thursday
1,30124310,LAW OF CRIMINAL PROCEDURES,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Friday
1,30124330,ADMINISTRATIVE JUDICIARY,3,1,Bachelor,1,Lecture,1,27,Public Law Department,Saturday
1,30124330,ADMINISTRATIVE JUDICIARY,3,1,Bachelor,1,Lecture,2,27,Public Law Department,Sunday
1,30141410,LEGAL TERMINOLOGY IN ENGLISH,3,1,Bachelor,1,Lecture,3,27,Public Law Department,Monday
1,30141410,LEGAL TERMINOLOGY IN ENGLISH,3,1,Bachelor,1,Lecture,4,27,Public Law Department,Tuesday
1,30311210,INTRODUCTION TO ISLAMIC LAW,3,1,Bachelor,1,Lecture,2,34,Fiqh and Law Department,Wednesday
1,30311210,INTRODUCTION TO ISLAMIC LAW,3,1,Bachelor,1,Lecture,3,34,Fiqh and Law Department,Thursday
1,30312110,LAW OF PERSONAL STATUS 1 (MARRIAGE AND DIVORCE),3,1,Bachelor,1,Lecture,1,34,Fiqh and Law Department,Friday
1,30312211,FEQH OF WORSHIPS,3,1,Bachelor,1,Lecture,2,34,Fiqh and Law Department,Saturday
1,30313121,LAW OF PERSONAL STATUS 2  (INHERITANCE AND WIIL),3,1,Bachelor,1,Lecture,2,34,Fiqh and Law Department,Sunday
1,30313221,ORIGIN OF ISLAMIC FEQH (1),3,1,Bachelor,1,Lecture,1,34,Fiqh and Law Department,Monday
1,30313221,ORIGIN OF ISLAMIC FEQH (1),3,1,Bachelor,1,Lecture,2,34,Fiqh and Law Department,Tuesday
1,30314251,ISLAMIC BANKING,3,1,Bachelor,1,Lecture,1,34,Fiqh and Law Department,Wednesday
1,30314281,FUNDAMENTALS OF ISLAMIC FEQH (2),3,1,Bachelor,1,Lecture,1,34,Fiqh and Law Department,Thursday
1,30314430,SHARIAH JUDICIARY AND ITS APPLICATIONS,3,1,Bachelor,1,Lecture,1,34,Fiqh and Law Department,Friday
1,40111001,ARABIC LANGUAGE,2,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Saturday
1,40111001,ARABIC LANGUAGE,2,1,Bachelor,1,Lecture,5,32,Arabic Language and Media Department,Sunday
1,40111001,ARABIC LANGUAGE,2,1,Bachelor,1,Lecture,16,32,Arabic Language and Media Department,Monday
1,40111001,ARABIC LANGUAGE,2,13,Diploma,1,Lecture,18,32,Arabic Language and Media Department,Tuesday
1,40111001,ARABIC LANGUAGE,2,13,Diploma,1,Lecture,19,32,Arabic Language and Media Department,Wednesday
1,40111001,ARABIC LANGUAGE,2,1,Bachelor,1,Lecture,44,32,Arabic Language and Media Department,Thursday
1,40111001,ARABIC LANGUAGE,2,1,Bachelor,1,Lecture,45,32,Arabic Language and Media Department,Friday
1,40111001,ARABIC LANGUAGE,2,1,Bachelor,1,Lecture,46,32,Arabic Language and Media Department,Saturday
1,40111001,ARABIC LANGUAGE,2,1,Bachelor,1,Lecture,47,32,Arabic Language and Media Department,Sunday
1,40111001,ARABIC LANGUAGE,2,13,Diploma,1,Lecture,48,32,Arabic Language and Media Department,Monday
1,40111010,PHONETICS (ARABIC),3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Tuesday
1,40111010,PHONETICS (ARABIC),3,1,Bachelor,2,Lab,1,32,Arabic Language and Media Department,Wednesday
1,40111010,PHONETICS (ARABIC),3,1,Bachelor,2,Lab,2,32,Arabic Language and Media Department,Thursday
1,40111210,INTRODUCTION TO LITERARY APPRECIATION,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Friday
1,40111500,INTRODUCTION TO MEDIA STUDIES,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Saturday
1,40111610,MORPHOLOGY AND IT,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Sunday
1,40112120,SYNTAX 1 AND  IT,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Monday
1,40112210,THE LITERATURE BEFORE ISLAM,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Tuesday
1,40112650,SYNTAX II AND  IT,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Wednesday
1,40112710,THE ARABIC RHETORIC AND  IT,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Thursday
1,40112850,SPORTS MEDIA,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Friday
1,40113040,METHODS OF LITERARY TEXT ANALYSIS,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Saturday
1,40113230,ABBASI LITERATURE,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Sunday
1,40113330,MEDIA RESEARCH AND MEDIA STUDIES SOURCES,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Monday
1,40113420,PRESS PHOTOGRAPHY,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Tuesday
1,40113420,PRESS PHOTOGRAPHY,3,1,Bachelor,2,Lab,1,32,Arabic Language and Media Department,Wednesday
1,40113431,PRINCIPLES OF NEWS WRITING AND EDITING,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Thursday
1,40113431,PRINCIPLES OF NEWS WRITING AND EDITING,3,1,Bachelor,2,Lab,1,32,Arabic Language and Media Department,Friday
1,40113740,FUNCTIONAL SYNTAX,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Saturday
1,40114000,MEDIA PROPAGANDA AND  IT,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Sunday
1,40114000,MEDIA PROPAGANDA AND  IT,3,1,Bachelor,2,Lab,1,32,Arabic Language and Media Department,Monday
1,40114250,MODERN LITERATURE,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Tuesday
1,40114441,MEDIA EDITING RADIO and TV,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Wednesday
1,40114441,MEDIA EDITING RADIO and TV,3,1,Bachelor,2,Lab,1,32,Arabic Language and Media Department,Thursday
1,40114450,TV OUTPUT,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Friday
1,40114450,TV OUTPUT,3,1,Bachelor,2,Lab,1,32,Arabic Language and Media Department,Saturday
1,40114550,MEDIA AND ETHICS,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Sunday
1,40114581,MEDIA APPLICATIONS,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Monday
1,40114581,MEDIA APPLICATIONS,3,1,Bachelor,1,Lecture,2,32,Arabic Language and Media Department,Tuesday
1,40114581,MEDIA APPLICATIONS,3,1,Bachelor,2,Lab,1,32,Arabic Language and Media Department,Wednesday
1,40114581,MEDIA APPLICATIONS,3,1,Bachelor,2,Lab,2,32,Arabic Language and Media Department,Thursday
1,40114600,USING COMPUTER IN PRESS,3,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Friday
1,40114600,USING COMPUTER IN PRESS,3,1,Bachelor,2,Lab,1,32,Arabic Language and Media Department,Saturday
1,40114991,SEMINAR,1,1,Bachelor,1,Lecture,1,32,Arabic Language and Media Department,Sunday
1,40114991,SEMINAR,1,1,Bachelor,1,Lecture,5,32,Arabic Language and Media Department,Monday
1,40211100,READING SKILLS,3,1,Bachelor,1,Lecture,1,33,English Language Department,Tuesday
1,40211100,READING SKILLS,3,1,Bachelor,1,Lecture,2,33,English Language Department,Wednesday
1,40211111,READING FOR INFORMATION,3,1,Bachelor,1,Lecture,1,33,English Language Department,Thursday
1,40211200,WRITING SKILLS,3,1,Bachelor,1,Lecture,1,33,English Language Department,Friday
1,40211200,WRITING SKILLS,3,1,Bachelor,1,Lecture,2,33,English Language Department,Saturday
1,40211210,CREATIVE WRITING I,3,1,Bachelor,1,Lecture,1,33,English Language Department,Sunday
1,40211300,ENGLISH GRAMMAR REVIEW,3,1,Bachelor,1,Lecture,1,33,English Language Department,Monday
1,40211400,BETTER ENGLISH PRONUNCIATION,3,1,Bachelor,1,Lecture,1,33,English Language Department,Tuesday
1,40212200,EXPOSITORY WRITING I,3,1,Bachelor,1,Lecture,1,33,English Language Department,Wednesday
1,40212241,ENGLISH COMMUNICATIONS SKILLS,2,13,Diploma,1,Lecture,1,33,English Language Department,Thursday
1,40212241,ENGLISH COMMUNICATIONS SKILLS,2,13,Diploma,2,Lab,1,33,English Language Department,Friday
1,40212400,LISTENING and SPEAKING I,3,1,Bachelor,1,Lecture,1,33,English Language Department,Saturday
1,40212411,LISTENING and SPEAKING II,3,1,Bachelor,1,Lecture,1,33,English Language Department,Sunday
1,40212500,INTRODUCTION TO LITERATURE,3,1,Bachelor,1,Lecture,1,33,English Language Department,Monday
1,40212600,INTRODUCTION TO LINGUISTICS,3,1,Bachelor,1,Lecture,1,33,English Language Department,Tuesday
1,40212700,INTRODUCTION TO COMMUNICATION,3,1,Bachelor,1,Lecture,1,33,English Language Department,Wednesday
1,40213200,TECHNICAL WRITING,3,1,Bachelor,1,Lecture,1,33,English Language Department,Thursday
1,40213521,DRAMA,3,1,Bachelor,1,Lecture,1,33,English Language Department,Friday
1,40213530,THE NOVEL,3,1,Bachelor,1,Lecture,1,33,English Language Department,Saturday
1,40213540,POETRY,3,1,Bachelor,1,Lecture,1,33,English Language Department,Sunday
1,40213560,SURVEY OF AMERICAN LITERATURE,3,1,Bachelor,1,Lecture,1,33,English Language Department,Monday
1,40213580,SURVEY OF BRITISH LITERATURE,3,1,Bachelor,1,Lecture,1,33,English Language Department,Tuesday
1,40213611,HISTORY OF THE ENGLISH LANGUAGE,3,1,Bachelor,1,Lecture,1,33,English Language Department,Wednesday
1,40213700,INTERPERSONAL COMMUNICATION,3,1,Bachelor,1,Lecture,1,33,English Language Department,Thursday
1,40213711,ARGUMENTATION and DEBATE,3,1,Bachelor,1,Lecture,1,33,English Language Department,Friday
1,40214200,CREATIVE WRITING II,3,1,Bachelor,1,Lecture,1,33,English Language Department,Saturday
1,40214350,SYNTAX,3,1,Bachelor,1,Lecture,1,33,English Language Department,Sunday
1,40214500,TOPICS IN WORLD LITERATURE and CULTURE,3,1,Bachelor,1,Lecture,1,33,English Language Department,Monday
1,40214981,DIRECTED READINGS,3,1,Bachelor,1,Lecture,1,33,English Language Department,Tuesday
1,40223010,TRANSLATION I,3,1,Bachelor,1,Lecture,1,33,English Language Department,Wednesday
1,40224211,MEDIA TRANSLATION,3,1,Bachelor,1,Lecture,1,33,English Language Department,Thursday
1,40224220,LEGAL TRANSLATION,3,1,Bachelor,1,Lecture,1,33,English Language Department,Friday
1,40224260,COMMERCIAL TRANSLATION,3,1,Bachelor,1,Lecture,1,33,English Language Department,Saturday
1,40233010,INTRODUCTION TO TEACHING ENGLISH AS A FOREIGN LANGUAGE,3,1,Bachelor,1,Lecture,1,33,English Language Department,Sunday
1,40233020,THEORIES and METHODS OF TEACHING A FOREIGN LANGUAGE,3,1,Bachelor,1,Lecture,1,33,English Language Department,Monday
1,40311010,INTRODUCTION TO EDUCATION,3,1,Bachelor,1,Lecture,1,72,Elementary Education Department,Tuesday
1,40311040,ARABIC WRITING AND EXPRESSION-IMLAA',3,1,Bachelor,1,Lecture,1,72,Elementary Education Department,Wednesday
1,40311041,ARABIC WRITING AND EXPRESSION-IMLAA',3,1,Bachelor,1,Lecture,1,72,Elementary Education Department,Thursday
1,40311150,TEACHING AS A PROFESSION,3,1,Bachelor,1,Lecture,1,72,Elementary Education Department,Friday
1,40312000,FIELD EXPERIENCE PRACTICUM I,1,1,Bachelor,1,Lecture,1,72,Elementary Education Department,Saturday
1,40312000,FIELD EXPERIENCE PRACTICUM I,1,1,Bachelor,1,Lecture,2,72,Elementary Education Department,Sunday
1,40312200,MEASUREMENT AND EVALUATION,3,1,Bachelor,1,Lecture,2,72,Elementary Education Department,Monday
